"ID","Player","Team","Position","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-"
"*072zw*","Isaias Suarez","WSH","OF","8955","FA","17","5","1st","0","1%","0%"
"*072fl*","Jaider Suarez","KC","SS","8956","FA","17","5","1st","0","2%","0%"
"*06mt1*","Jhoangel Suarez","(N/A)","3B","8957","FA","19","5","1st","0","0%","0%"
"*055hw*","Joander Suarez","NYM","SP","8958","FA","26","5","1st","0","1%","0%"
"*06umv*","Josdanner Suarez","ARI","SP,RP","8959","FA","21","5","1st","0","0%","0%"
"*068nc*","Jose Suarez","STL","OF","8960","FA","21","5","1st","0","0%","0%"
"*06mq5*","Orlando Suarez","CHW","SP","8961","FA","19","5","1st","0","0%","0%"
"*06um7*","Ramon Suarez","TOR","RP","8962","FA","22","5","1st","0","0%","0%"
"*06ro8*","Ronny Suarez","ARI","OF","8963","FA","18","5","1st","0","0%","0%"
"*0620x*","Santiago Suarez","TB","SP","8964","FA","21","5","1st","0","16%","0%"
"*06hsq*","Wilson Suarez","(N/A)","1B","8965","FA","21","5","1st","0","0%","0%"
"*0737r*","Edward Suazo","ATH","SS","8966","FA","17","5","1st","0","0%","0%"
"*05y3z*","Ryan Sublette","(N/A)","RP","8967","FA","27","5","1st","0","0%","0%"
"*076sh*","Cayden Suchy","(N/A)","SP","8968","FA","20","5","1st","0","0%","0%"
"*06lfg*","Chris Suero","NYM","C,OF","8969","FA","22","5","1st","0","5%","0%"
"*06rks*","Larry Suero","COL","3B","8970","FA","18","5","1st","0","0%","0%"
"*03mp9*","Wander Suero","ATH","RP","8971","FA","34","5","1st","0","0%","0%"
"*05j8l*","Adrian Sugastey","SF","C","8972","FA","24","5","1st","0","0%","0%"
"*0669h*","Matt Suggs","WSH","C","8973","FA","26","5","1st","0","0%","0%"
"*05aku*","Luis Suisbel","SEA","3B","8974","FA","23","5","1st","0","1%","0%"
"*06rtv*","Juan Sulbaran","TEX","C","8975","FA","20","5","1st","0","0%","0%"
"*05nmx*","Billy Sullivan","(N/A)","RP","8976","FA","27","5","1st","0","0%","0%"
"*06pqm*","Cameron Sullivan","CLE","SP","8977","FA","20","5","1st","0","1%","0%"
"*06qgp*","Joseph Sullivan","HOU","OF","8978","FA","24","5","1st","0","4%","0%"
"*068a4*","Liam Sullivan","WSH","SP","8979","FA","24","5","1st","0","0%","0%"
"*05y41*","Sean Sullivan","PIT","SP,RP","8980","FA","25","5","1st","0","1%","0%"
"*06hue*","William Sullivan","(N/A)","1B","8981","FA","25","5","1st","0","0%","0%"
"*073vk*","Chihiro Sumida","(N/A)","SP","8982","FA","26","5","1st","0","0%","0%"
"*06mpr*","Brendan Summerhill","TB","OF","8983","FA","22","5","1st","0","12%","0%"
"*06qjr*","Colin Summerhill","(N/A)","1B","8984","FA","24","5","1st","0","0%","0%"
"*06gjf*","Jared Sundstrom","SEA","OF","8985","FA","25","5","1st","0","1%","0%"
"*06f1s*","Joe Suozzi","(N/A)","OF","8986","FA","28","5","1st","0","0%","0%"
"*03d7n*","Trey Supak","TEX","SP","8987","FA","30","5","1st","0","1%","0%"
"*06uqi*","Jesus Superlano","ATH","3B","8988","FA","20","5","1st","0","0%","0%"
"*06mwc*","Anderson Suriel","(N/A)","OF","8989","FA","23","5","1st","0","0%","0%"
"*076cj*","Jeremy Suriel","ARI","OF","8990","FA","17","5","1st","0","1%","0%"
"*06c7z*","Jose Suriel","(N/A)","SP","8991","FA","21","5","1st","0","0%","0%"
"*06tzu*","Junior Suriel","LAA","OF","8992","FA","17","5","1st","0","0%","0%"
"*06yt6*","Ethan Surowiec","(N/A)","1B","8993","FA","21","5","1st","0","0%","0%"
"*06hsx*","Jeicol Surumay","(N/A)","SP","8994","FA","20","5","1st","0","0%","0%"
"*05ucj*","Ezequiel Surun","(N/A)","SS","8995","FA","22","5","1st","0","0%","0%"
"*06pla*","Anthony Susac","TEX","RP","8996","FA","23","5","1st","0","0%","0%"
"*05y7n*","Jarlin Susana","WSH","SP","8997","RR","22","10","1st","0","42%","0%"
"*041z2*","Jack Suwinski","LAD","OF","8998","FA","27","5","1st","0","2%","0%"
"*07798*","Theo Swafford","(N/A)","SS","8999","FA","17","5","1st","0","0%","0%"
"*04mn3*","Travis Swaggerty","(N/A)","OF","9000","FA","28","5","1st","0","1%","0%"
"*06f0t*","Eriq Swan","WSH","SP","9001","FA","24","5","1st","0","1%","0%"
"*04egc*","John Swanda","(N/A)","SP","9002","FA","27","5","1st","0","0%","0%"
"*06ghi*","Nic Swanson","HOU","SP","9003","FA","27","5","1st","0","0%","0%"
"*06kk1*","Zach Swanson","DET","SP","9004","FA","20","5","1st","0","1%","0%"
"*05tuw*","Trey Sweeney","DET","SS","9005","FA","26","5","1st","0","6%","0%"
"*059ed*","Devin Sweet","BOS","RP","9006","FA","29","5","1st","0","0%","0%"
"*05xq5*","Drew Swift","ATH","SS","9007","FA","27","5","1st","0","0%","0%"
"*06qih*","Carson Swilling","SD","RP","9008","FA","24","5","1st","0","0%","0%"
"*05jpy*","Nick Swiney","(N/A)","RP","9009","FA","27","5","1st","0","0%","0%"
"*06qqy*","Tyler Switalski","SF","RP","9010","FA","23","5","1st","0","1%","0%"
"*05ycl*","Travis Sykora","WSH","SP","9011","MCM","22","8","1st","0","43%","0%"
"*025ew*","Noah Syndergaard","(N/A)","SP","9012","FA","33","5","1st","0","0%","0%"
"*03qlb*","Thomas Szapucki","(N/A)","RP","9013","FA","30","5","1st","0","0%","0%"
"*06fv4*","Charlie Szykowny","SF","1B,3B","9014","FA","26","5","1st","0","0%","0%"
"*06qji*","Logan Tabeling","LAD","SP,RP","9015","FA","24","5","1st","0","0%","0%"
"*06sju*","Luke Taggart","DET","RP","9016","FA","28","5","1st","0","0%","0%"
"*06bj8*","Joseph Tailor","(N/A)","2B","9017","FA","20","5","1st","0","0%","0%"
"*06ag9*","Kaima Taira","(N/A)","SP","9018","FA","26","5","1st","0","0%","0%"
"*06bsb*","Eduardo Tait","MIN","C","9019","MFR","19","8","1st","0","28%","0%"
"*06heq*","Noah Takacs","PIT","RP","9020","FA","24","5","1st","0","0%","0%"
"*075lu*","Haruto Takahashi","(N/A)","SP","9021","FA","30","5","1st","0","0%","0%"
"*06ahh*","Hiroto Takahashi","(N/A)","SP","9022","FA","23","5","1st","0","2%","0%"
"*06rie*","Keiji Takahashi","(N/A)","SP","9023","FA","29","5","1st","0","0%","0%"
"*06ax2*","Kona Takahashi","(N/A)","SP","9024","FA","29","5","1st","0","1%","0%"
"*06qlt*","Thomas Takayoshi","ATH","C","9025","FA","25","5","1st","0","0%","0%"
"*071xb*","Itsuki Takemoto","ATH","SP","9026","FA","22","5","1st","0","0%","0%"
"*06fu5*","Enmanuel Talavera","(N/A)","SP","9027","FA","20","5","1st","0","0%","0%"
"*06ajz*","Roiber Talavera","(N/A)","RP","9028","FA","22","5","1st","0","0%","0%"
"*06cmh*","James Tallon","PHI","RP","9029","FA","22","5","1st","0","0%","0%"
"*06rki*","Martin Tamara","DET","C,1B","9030","FA","22","5","1st","0","0%","0%"
"*061wg*","Miguel Tamares","(N/A)","SS","9031","FA","21","5","1st","0","0%","0%"
"*05rkf*","Misael Tamarez","SD","RP","9032","FA","26","5","1st","0","0%","0%"
"*06r1u*","Kevin Tamburini","(N/A)","1B","9033","FA","20","5","1st","0","0%","0%"
"*06qs1*","Haruya Tanaka","(N/A)","SP","9034","FA","22","5","1st","0","0%","0%"
"*06bja*","Anthony Tandron","SF","1B","9035","FA","20","5","1st","0","0%","0%"
"*06gwj*","Atsuki Taneichi","(N/A)","SP","9036","FA","27","5","1st","0","0%","0%"
"*06upv*","Alistair Tanner","DET","SP","9037","FA","19","5","1st","0","0%","0%"
"*076n2*","Gabe Tanner","CHW","SP,RP","9038","FA","24","5","1st","0","0%","0%"
"*05wxx*","Logan Tanner","CIN","C","9039","FA","25","5","1st","0","1%","0%"
"*062et*","German Tapia","(N/A)","OF","9040","FA","22","5","1st","0","0%","0%"
"*06r17*","Jesus Tapia","(N/A)","RP","9041","FA","19","5","1st","0","0%","0%"
"*032pz*","Raimel Tapia","(N/A)","OF","9042","FA","32","5","1st","0","0%","0%"
"*06qyq*","Sergio Tapia","DET","C","9043","FA","23","5","1st","0","0%","0%"
"*06hn5*","Graysen Tarlow","STL","C","9044","FA","25","5","1st","0","0%","0%"
"*04efr*","Freddy Tarnok","(N/A)","RP","9045","FA","27","5","1st","0","1%","0%"
"*076cp*","Giacomo Taschin","TOR","RP","9046","FA","19","5","1st","0","0%","0%"
"*06pff*","Bryce Tassin","(N/A)","RP","9047","FA","29","5","1st","0","0%","0%"
"*03p9d*","Dillon Tate","LAA","RP","9048","FA","32","5","1st","0","1%","0%"
"*070bj*","Dylan Tate","LAD","RP","9049","FA","22","5","1st","0","0%","0%"
"*06zrc*","Josh Tate","PIT","OF","9050","FA","22","5","1st","0","0%","0%"
"*072yn*","Taegen Tate","(N/A)","SP","9051","FA","16","5","1st","0","0%","0%"
"*072et*","Ivan Tatis","LAA","SS","9052","FA","20","5","1st","0","0%","0%"
"*073nc*","Kota Tatsu","(N/A)","SP","9053","FA","22","5","1st","0","0%","0%"
"*067xo*","Dillon Tatum","(N/A)","C","9054","FA","26","5","1st","0","0%","0%"
"*05yhh*","Terrell Tatum","(N/A)","OF","9055","FA","26","5","1st","0","0%","0%"
"*0312v*","Mike Tauchman","NYM","OF","9056","FA","35","5","1st","0","3%","0%"
"*06z3n*","Aiden Taurek","SEA","OF","9057","FA","22","5","1st","0","0%","0%"
"*06zfh*","James Taussig","CHW","OF","9058","FA","23","5","1st","0","0%","0%"
"*06mms*","Carlos Tavares","WSH","1B","9059","FA","20","5","1st","0","0%","0%"
"*05r8d*","Ambioris Tavarez","ATL","2B,SS","9060","FA","22","5","1st","0","1%","0%"
"*06qgw*","Feldi Tavarez","WSH","C","9061","FA","19","5","1st","0","0%","0%"
"*061zh*","Sammy Tavarez","(N/A)","RP","9062","FA","27","5","1st","0","0%","0%"
"*05ygp*","Braylin Tavera","BAL","OF","9063","FA","21","5","1st","0","1%","0%"
"*05y73*","Carlos Tavera","BAL","RP","9064","FA","27","5","1st","0","0%","0%"
"*06ky2*","Junior Tavera","NYY","SP","9065","FA","19","5","1st","0","0%","0%"
"*06c7k*","Bracewell Taveras","STL","2B,3B","9066","FA","20","5","1st","0","0%","0%"
"*06rkw*","Carlos Taveras","MIN","OF","9067","FA","18","5","1st","0","1%","0%"
"*06c50*","Emilio Taveras","(N/A)","1B","9068","FA","23","5","1st","0","0%","0%"
"*05yl7*","Felix Taveras","(N/A)","OF","9069","FA","23","5","1st","0","0%","0%"
"*064w6*","Jhonly Taveras","(N/A)","RP","9070","FA","21","5","1st","0","0%","0%"
"*06ag8*","Jonathan Taveras","(N/A)","2B","9071","FA","20","5","1st","0","0%","0%"
"*0766e*","Jose Taveras","LAD","RP","9072","FA","20","5","1st","0","0%","0%"
"*05j96*","Leonardo Taveras","(N/A)","RP","9073","FA","27","5","1st","0","0%","0%"
"*06r1j*","Romer Taveras","CLE","OF","9074","FA","19","5","1st","0","0%","0%"
"*05ubo*","Andrew Taylor","HOU","SP","9075","FA","24","5","1st","0","1%","0%"
"*03116*","Blake Taylor","(N/A)","RP","9076","FA","30","5","1st","0","0%","0%"
"*05wy1*","Brayden Taylor","TB","2B,3B","9077","WEQ","24","8","1st","0","17%","0%"
"*05luq*","Carson Taylor","SEA","1B","9078","FA","27","5","1st","0","0%","0%"
"*041ro*","Curtis Taylor","(N/A)","SP","9079","FA","30","5","1st","0","0%","0%"
"*06c0z*","Devin Taylor","ATH","OF","9080","FA","22","5","1st","0","17%","0%"
"*066cp*","Evan Taylor","CHC","RP","9081","FA","26","5","1st","0","0%","0%"
"*06y07*","John Taylor","TEX","2B,SS","9082","FA","25","5","1st","0","0%","0%"
"*06gjt*","Nelly Taylor","BOS","OF","9083","FA","23","5","1st","0","1%","0%"
"*065ns*","Troy Taylor","SEA","RP","9084","FA","24","5","1st","0","2%","0%"
"*05t79*","Will Taylor","PIT","OF","9085","FA","23","5","1st","0","1%","0%"
"*06yw0*","Zane Taylor","ATH","SP","9086","FA","24","5","1st","0","3%","0%"
"*06mx1*","Kavares Tears","SD","OF","9087","FA","23","5","1st","0","2%","0%"
"*064n5*","Dylan Tebrake","WSH","RP","9088","FA","27","5","1st","0","0%","0%"
"*06ahr*","Abrahan Tejada","(N/A)","SP","9089","FA","21","5","1st","0","0%","0%"
"*05ykw*","Angel Tejada","(N/A)","2B","9090","FA","22","5","1st","0","0%","0%"
"*06uhm*","Clevari Tejada","PIT","SP","9091","FA","21","5","1st","0","0%","0%"
"*06rqv*","D'Angelo Tejada","CHW","SS","9092","FA","20","5","1st","0","0%","0%"
"*067zj*","Henry Tejada","BAL","RP","9093","FA","21","5","1st","0","0%","0%"
"*05ui1*","Joaquin Tejada","(N/A)","RP","9094","FA","23","5","1st","0","0%","0%"
"*06me9*","Oliver Tejada","SF","OF","9095","FA","19","5","1st","0","1%","0%"
"*062xy*","Railin Tejada","(N/A)","OF","9096","FA","21","5","1st","0","0%","0%"
"*06sjp*","Ronald Tejada","NYY","RP","9097","FA","19","5","1st","0","0%","0%"
"*06c2d*","Dashyll Tejeda","WSH","OF","9098","FA","20","5","1st","0","0%","0%"
"*0763l*","Eduarlin Tejeda","SD","2B","9099","FA","21","5","1st","0","0%","0%"
"*0638j*","Enmanuel Tejeda","NYY","2B","9100","FA","21","5","1st","0","2%","0%"
"*067yl*","Yoel Tejeda","WSH","SP","9101","FA","23","5","1st","0","1%","0%"
"*076ab*","Carlos Tejera","PIT","OF","9102","FA","19","5","1st","0","0%","0%"
"*06gj7*","Shane Telfer","(N/A)","SP","9103","FA","25","5","1st","0","0%","0%"
"*06sjv*","Nico Tellache","SEA","SP,RP","9104","FA","28","5","1st","0","0%","0%"
"*06pps*","Raider Tello","PHI","1B,3B","9105","FA","25","5","1st","0","0%","0%"
"*05ri0*","Felix Tena","(N/A)","OF","9106","FA","22","5","1st","0","0%","0%"
"*076nc*","Renso Tenas","KC","SS","9107","FA","17","5","1st","0","0%","0%"
"*048yd*","Robbie Tenerowicz","(N/A)","2B","9108","FA","31","5","1st","0","0%","0%"
"*06hwk*","Mikey Tepper","WSH","SP","9109","FA","24","5","1st","0","0%","0%"
"*06qs3*","Ryusei Terachi","(N/A)","C","9110","FA","20","5","1st","0","0%","0%"
"*06nlm*","Efren Teran","CHW","SS","9111","FA","19","5","1st","0","0%","0%"
"*077a4*","Elvis Teran","NYM","OF","9112","FA","17","5","1st","0","0%","0%"
"*06und*","Saul Teran","PHI","RP","9113","FA","24","5","1st","0","0%","0%"
"*06pgb*","D'Marion Terrell","(N/A)","OF","9114","FA","20","5","1st","0","0%","0%"
"*05rk1*","Enmanuel Terrero","(N/A)","OF","9115","FA","23","5","1st","0","0%","0%"
"*06c88*","Gabriel Terrero","(N/A)","2B","9116","FA","20","5","1st","0","0%","0%"
"*06rfz*","Marcos Terrero","(N/A)","C","9117","FA","20","5","1st","0","0%","0%"
"*06tm7*","Robert Terrero","ARI","SP","9118","FA","19","5","1st","0","0%","0%"
"*06rwe*","Ronald Terrero","BAL","2B","9119","FA","18","5","1st","0","0%","0%"
"*06qnc*","Andrew Tess","BAL","C,1B","9120","FA","19","5","1st","0","0%","0%"
"*076vh*","Austin Testerman","CLE","SP","9121","FA","24","5","1st","0","0%","0%"
"*05jr3*","Jacob Teter","(N/A)","1B","9122","FA","27","5","1st","0","0%","0%"
"*04eip*","Jackson Tetreault","(N/A)","SP","9123","FA","30","5","1st","0","0%","0%"
"*06hzh*","Yereny Teus","TB","SP","9124","FA","22","5","1st","0","0%","0%"
"*06c4x*","Francis Texido","LAA","SP,RP","9125","FA","21","5","1st","0","0%","0%"
"*06k4x*","Tanner Thach","COL","1B","9126","FA","22","5","1st","0","2%","0%"
"*04053*","Matt Thaiss","(N/A)","C","9127","FA","31","5","1st","0","0%","0%"
"*04hy7*","Juan Then","(N/A)","RP","9128","FA","26","5","1st","0","0%","0%"
"*0616m*","Rodney Theophile","(N/A)","SP","9129","FA","26","5","1st","0","0%","0%"
"*06z65*","Jhosman Theran","LAD","OF","9130","FA","18","5","1st","0","0%","0%"
"*072ek*","Cardell Thibodeaux","ATL","OF","9131","FA","22","5","1st","0","0%","0%"
"*06yzs*","Frank Thomas III","(N/A)","1B","9132","FA","17","5","1st","0","0%","0%"
"*05xol*","Andy Thomas","SD","C,1B","9133","FA","28","5","1st","0","0%","0%"
"*041xd*","Cody Thomas","(N/A)","OF","9134","FA","31","5","1st","0","0%","0%"
"*06qkb*","Gray Thomas","(N/A)","RP","9135","FA","23","5","1st","0","0%","0%"
"*06ht6*","Jared Thomas","(N/A)","C","9136","FA","25","5","1st","0","0%","0%"
"*06mpb*","Jared Thomas","COL","OF","9137","FA","23","5","1st","0","11%","0%"
"*06mfi*","Jhoan Thomas","WSH","RP","9138","FA","19","5","1st","0","0%","0%"
"*066f7*","Johnathon Thomas","WSH","OF","9139","FA","26","5","1st","0","0%","0%"
"*070bv*","Justin Thomas","HOU","OF","9140","FA","22","5","1st","0","0%","0%"
"*07768*","Luis Thomas","CHC","SS","9141","FA","17","5","1st","0","0%","0%"
"*06653*","Rhylan Thomas","TOR","OF","9142","FA","26","5","1st","0","2%","0%"
"*04tlx*","Tahnaj Thomas","(N/A)","SP","9143","FA","27","5","1st","0","0%","0%"
"*04ei4*","Tyler Thomas","(N/A)","RP","9144","FA","30","5","1st","0","0%","0%"
"*06qpv*","Jay Thomason","MIN","3B","9145","FA","24","5","1st","0","0%","0%"
"*072h0*","Landon Thome","CHW","2B","9146","FA","18","5","1st","0","0%","0%"
"*06qth*","Bennett Thompson","CLE","C","9147","FA","23","5","1st","0","1%","0%"
"*06hh5*","Benny Thompson","LAA","RP","9148","FA","24","5","1st","0","0%","0%"
"*06qhu*","Brandt Thompson","STL","SP","9149","FA","24","5","1st","0","0%","0%"
"*06ywj*","Danny Thompson","TOR","RP","9150","FA","23","5","1st","0","1%","0%"
"*06cgf*","Darrell Thompson","(N/A)","RP","9151","FA","32","5","1st","0","0%","0%"
"*06r88*","Evan Thompson","(N/A)","OF","9152","FA","15","5","1st","0","0%","0%"
"*06r4c*","J.D. Thompson","MIL","SP","9153","FA","22","5","1st","0","5%","0%"
"*06660*","Jake Thompson","LAA","3B","9154","FA","28","5","1st","0","0%","0%"
"*06ht9*","Jordan Thompson","(N/A)","SS","9155","FA","24","5","1st","0","0%","0%"
"*041qz*","Mason Thompson","TEX","RP","9156","FA","28","5","1st","0","0%","0%"
"*04rzq*","Matthew Thompson","(N/A)","SP","9157","FA","25","5","1st","0","0%","0%"
"*06tl9*","Paxton Thompson","(N/A)","RP","9158","FA","26","5","1st","0","0%","0%"
"*04evj*","Riley Thompson","(N/A)","SP,RP","9159","FA","30","5","1st","0","0%","0%"
"*01sb1*","Trayce Thompson","(N/A)","OF","9160","FA","35","5","1st","0","0%","0%"
"*04aqh*","Tyree Thompson","(N/A)","RP","9161","FA","29","5","1st","0","0%","0%"
"*03de5*","Zach Thompson","(N/A)","RP","9162","FA","32","5","1st","0","0%","0%"
"*04n0p*","Zack Thompson","STL","RP","9163","FA","28","5","1st","0","1%","0%"
"*05t0n*","Sam Thoresen","(N/A)","RP","9164","FA","27","5","1st","0","0%","0%"
"*061ym*","Tyler Thornton","(N/A)","RP","9165","FA","26","5","1st","0","0%","0%"
"*05yb1*","Drew Thorpe","CHW","SP","9166","FA","25","5","1st","0","21%","0%"
"*0310l*","Andrew Thurman","SD","SP","9167","FA","34","5","1st","0","0%","0%"
"*06tm8*","Grayson Thurman","(N/A)","RP","9168","FA","27","5","1st","0","0%","0%"
"*06qvm*","Brock Tibbitts","TOR","C","9169","FA","23","5","1st","0","0%","0%"
"*066ir*","James Tibbs III","LAD","OF","9170","FA","23","5","1st","0","44%","0%"
"*06qxs*","Humberto Tiberi","LAA","C","9171","FA","19","5","1st","0","0%","0%"
"*06qp1*","Matt Tiberia","SEA","SP","9172","FA","24","5","1st","0","0%","0%"
"*06rt7*","Brian Tiburcio","COL","RP","9173","FA","18","5","1st","0","0%","0%"
"*06hw5*","Josh Tiedemann","NYY","RP","9174","FA","22","5","1st","0","0%","0%"
"*05js6*","Ricky Tiedemann","TOR","SP","9175","TWN","23","10","1st","0","36%","0%"
"*06fqy*","Izack Tiger","TEX","SP","9176","FA","25","5","1st","0","1%","0%"
"*05j6x*","Junior Tilien","ATL","OF","9177","FA","23","5","1st","0","0%","0%"
"*06c7a*","Jesus Tillero","LAD","SP","9178","FA","20","5","1st","0","1%","0%"
"*06zif*","Cam Tilly","NYM","SP,RP","9179","FA","22","5","1st","0","1%","0%"
"*06qk5*","Shay Timmer","DET","RP","9180","FA","24","5","1st","0","0%","0%"
"*06hs1*","Josh Timmerman","MIL","RP","9181","FA","23","5","1st","0","0%","0%"
"*060w8*","Vin Timpanelli","(N/A)","RP","9182","FA","27","5","1st","0","0%","0%"
"*06gui*","Johnny Tincher","(N/A)","C","9183","FA","24","5","1st","0","0%","0%"
"*05ymv*","Dameivi Tineo","MIA","SP","9184","FA","22","5","1st","0","0%","0%"
"*0733t*","Oscar Tineo","DET","SS","9185","FA","17","5","1st","0","0%","0%"
"*06tn6*","Riskiel Tineo","(N/A)","RP","9186","FA","23","5","1st","0","0%","0%"
"*06v4x*","Carson Tinney","MIN","C","9187","FA","21","5","1st","0","0%","0%"
"*03moe*","Jesus Tinoco","MIA","RP","9188","FA","31","5","1st","0","1%","0%"
"*06ywk*","Matthew Tippie","NYY","RP","9189","FA","23","5","1st","0","0%","0%"
"*066c0*","Carlos Tirado","(N/A)","1B","9190","FA","21","5","1st","0","0%","0%"
"*06v63*","Joe Tiroly","(N/A)","2B","9191","FA","21","5","1st","0","0%","0%"
"*05xpn*","Riley Tirotta","PHI","1B,3B,OF","9192","FA","27","5","1st","0","0%","0%"
"*06qua*","Griffin Tobias","MIL","RP","9193","FA","20","5","1st","0","0%","0%"
"*06qi0*","Jonathan Todd","TOR","RP","9194","FA","24","5","1st","0","0%","0%"
"*04ok3*","Michael Toglia","CIN","1B","9195","FA","27","5","1st","0","5%","0%"
"*06c1h*","Shosei Togo","(N/A)","SP","9196","FA","25","5","1st","0","0%","0%"
"*04o0z*","Heitor Tokar","(N/A)","RP","9197","FA","25","5","1st","0","0%","0%"
"*074vb*","Teddy Tokheim","(N/A)","3B","9198","FA","20","5","1st","0","0%","0%"
"*06qow*","Cole Tolbert","BOS","SP","9199","FA","23","5","1st","0","0%","0%"
"*066po*","Francisco Toledo","NYM","C","9200","FA","21","5","1st","0","0%","0%"
"*06ms3*","Jeral Toledo","(N/A)","2B","9201","FA","23","5","1st","0","0%","0%"
"*06mvb*","Almen Tolentino","MIA","C","9202","FA","19","5","1st","0","0%","0%"
"*05h2t*","Milan Tolentino","CLE","2B,3B,SS","9203","FA","24","5","1st","0","1%","0%"
"*051hr*","Anders Tolhurst","(N/A)","RP","9204","FA","26","5","1st","0","0%","0%"
"*05yfp*","Erik Tolman","WSH","SP,RP","9205","FA","27","5","1st","0","0%","0%"
"*05yfd*","Tyler Tolve","ATL","C","9206","FA","26","5","1st","0","0%","0%"
"*05uc8*","Tucker Toman","TOR","3B","9207","FA","22","5","1st","0","2%","0%"
"*06rfp*","Juan Tomas","CHC","SS","9208","FA","18","5","1st","0","2%","0%"
"*0730t*","Luis Tomas","CHC","SS","9209","FA","17","5","1st","0","0%","0%"
"*051bp*","Anthony Tomczak","(N/A)","RP","9210","FA","25","5","1st","0","0%","0%"
"*05ilr*","Shohei Tomioka","ATH","RP","9211","FA","30","5","1st","0","0%","0%"
"*06gin*","Landon Tomkins","PIT","RP","9212","FA","26","5","1st","0","0%","0%"
"*06ywl*","Julian Tonghini","WSH","RP","9213","FA","24","5","1st","0","0%","0%"
"*05unh*","Gavin Tonkel","(N/A)","OF","9214","FA","23","5","1st","0","0%","0%"
"*02oyz*","Michael Tonkin","(N/A)","RP","9215","FA","36","5","1st","0","0%","0%"
"*06z07*","Sam Tookoian","LAA","RP","9216","FA","23","5","1st","0","0%","0%"
"*06qrq*","Marshall Toole","TB","OF","9217","FA","23","5","1st","0","0%","0%"
"*076sq*","Alberto Toribio","KC","SP","9218","FA","19","5","1st","0","0%","0%"
"*04qg4*","Luis Toribio","(N/A)","3B","9219","FA","25","5","1st","0","0%","0%"
"*05g46*","Noe Toribio","(N/A)","SP","9220","FA","26","5","1st","0","0%","0%"
"*063dm*","Cristofer Torin","ARI","2B,SS","9221","FA","21","5","1st","0","4%","0%"
